x_mean,y_mean,z_mean,x_std,y_std,z_std,x_peaks,y_peaks,z_peaks,target
7.409415866666667,9.976957866666668,-0.2569776333333336,8.627367024285089,11.91202465036908,5.343059103366326,9,11,9,running
5.468037566666667,6.951644433333334,1.1524092333333338,7.209416136955376,9.627981343630271,7.018684477157106,11,10,9,running
7.893204099999999,8.591353300000002,-0.7391696999999999,10.567627944329853,11.142983332346375,9.375745946895355,10,9,8,running
6.006892633333335,8.4188115,-0.5340665000000001,9.679843426087748,17.851874471592968,5.0585153627603345,8,10,9,running
8.3963057,9.223422533333332,2.074176866666667,10.749276787940678,12.921490462793443,8.827351655266758,9,8,9,running
5.823337066666667,8.935001266666665,3.3681630333333326,6.21346536790098,9.230179715112708,5.8321456872157125,11,8,9,running
-6.708233933333332,9.505778866666667,-0.36583386666666673,10.486618887181528,9.877628517496355,4.767645600260935,10,9,9,running
5.2417059,8.867803933333333,-0.2810790333333332,11.348574040571078,15.913590774524694,6.120645040294464,10,9,9,running
3.9925710333333337,6.6343329666666655,0.2060611666666666,9.959611716255957,17.177644249623338,5.845584493816092,9,9,9,running
-1.9991583666666661,6.975746233333333,-0.4587289333333337,8.57418088833737,9.329317747206208,6.369693919973061,10,8,12,running
4.716417833333334,8.8248679,2.316469933333333,8.899662356519679,12.373943311085299,7.5602374647439925,10,10,10,running
5.359021666666665,8.195192899999999,2.1815967333333335,5.852420665552931,8.502197956692466,5.175458401903532,10,8,10,running
6.971117166666668,8.804756666666663,3.4767002000000002,10.082833929002243,11.204714442182642,7.202826287876459,10,9,10,running
5.643133399999999,7.1757417000000006,2.791320066666666,8.69561117319468,9.839253361405497,7.153169649819227,10,9,10,running
8.131986033333332,10.221804766666667,1.2553599666666664,8.71392870585989,9.165276260796267,6.0286677118744425,10,8,11,running
5.471548966666666,9.40378593333333,1.8816829999999998,8.535947228852736,12.796766842673767,7.370328276136322,10,9,10,running
8.5094717,6.737124,2.557007466666667,9.449024528679658,10.215037696533908,7.091831587525608,9,10,10,running
5.4351571666666665,8.695900266666666,1.5204778333333333,5.479047325081347,9.406828526222121,5.770310113305553,10,10,10,running
6.9998477333333335,8.4480209,0.13008513333333335,9.610241270542286,13.700878618859134,5.778893974110944,8,9,9,running
10.114704133333333,7.9184231,1.5294162,10.354488777281233,11.769711313495632,7.324076122236763,10,11,9,running
4.736848366666667,6.470250300000001,4.893109966666667,9.675710408320368,12.637130122653254,11.150208391132198,11,10,9,running
5.819985166666668,7.480603199999998,2.3983518666666663,9.390329724187943,12.581595612983394,13.098266803560831,10,10,10,running
9.279926000000001,7.190745533333333,2.2401748,9.534043308872386,11.475358028744397,5.714562592704131,8,11,10,running
5.495012233333333,10.086292966666667,-1.7709110666666665,11.32026605555794,13.830604164731986,7.180814654320994,11,10,8,running
8.1607164,6.472006033333333,1.0473835999999996,10.72926386459364,11.244576059798494,5.446626443167732,8,10,12,running
6.8068751333333335,8.799968333333332,0.3877011999999999,7.858227516006638,11.82367516982866,4.749485955727261,10,8,7,running
6.330109666666666,8.0777173,1.7666017999999999,7.522480725301919,11.389965064235627,5.092486047257903,9,10,9,running
5.933470233333334,4.816016433333333,2.4320302333333337,9.96786880513001,13.702657198462273,7.396606844432194,10,10,10,running
-2.833936733333334,10.268571566666663,0.4406927666666667,7.620861942058169,11.103097129111285,3.7157908622716613,10,8,10,running
6.496426966666665,9.152554233333332,-1.0358913,7.581619786707761,11.65053575120771,6.864470013154577,8,9,10,running
5.378973299999999,4.645389800000001,1.3779429666666663,8.372604028797525,9.830586119458706,4.480346119757397,10,10,10,running
-1.6486472666666665,8.983364166666668,1.3057977666666667,7.235170922452314,13.44646004700612,4.517818560187979,10,9,10,running
5.8994727000000005,5.9698623333333325,2.997859866666666,8.694418274905255,7.617223560561395,7.903085390706361,10,10,8,running
-4.050350866666667,10.1632267,-0.7331045333333334,6.447329785747698,9.686961289773892,4.568436577586945,11,8,10,running
-4.1269651666666665,9.048805633333334,-0.7746040000000001,6.295359546363735,11.979278608816806,6.723521438818014,10,8,10,running
7.1848398,6.7398375999999995,-0.5481123999999998,11.810519994749493,14.294430453266292,8.62699200309171,11,9,11,running
6.214389966666665,6.560591566666667,1.9083385666666666,9.9278690691846,11.57291100641211,6.985171472017565,8,11,10,running
-5.547844133333332,8.486008700000001,-2.504973366666667,9.239409747112415,13.60240032256935,6.086077354574414,11,9,9,running
4.930459366666667,9.462364,2.635058533333334,8.076406048710126,11.89171025998236,8.34967222326744,10,10,9,running
-4.525519933333333,7.567273500000001,-2.255338033333333,7.314326611040376,10.040090392392045,5.8350121970128415,9,9,9,running
10.474951933333333,10.05899903333333,2.1879811666666673,13.160734571341099,15.00138667636332,9.2903911060486,9,10,10,running
8.925743633333333,6.448702499999999,2.3531811,9.074077689606717,10.14609351534684,6.614593166166727,7,11,10,running
8.195192833333333,9.491413700000003,1.2001335666666668,10.774526216207372,14.109821555513824,8.015840236626122,10,9,9,running
6.075526266666666,8.557994266666666,-0.9070830333333328,12.209721704674276,14.669236309502269,5.890338507718915,10,9,10,running
6.6975399,5.314648900000003,0.6202580666666667,10.82842306293249,11.662243774188129,6.664646396251031,8,10,11,running
6.524359333333334,8.601409,2.5732880333333337,9.462204099716587,13.61527657150503,8.51077942274554,9,11,8,running
-2.733380133333333,6.8178884,-1.3085109666666668,6.706201823151158,9.646188676078129,6.331514800305429,8,10,9,running
-2.2157537333333344,9.3086561,-1.4116212333333331,7.315739698845437,11.075273755687368,6.167102653961516,9,9,9,running
8.4167364,8.838115933333333,-0.08124303333333321,8.754565787228097,11.216743151774747,4.223546898960931,7,8,9,running
7.032408966666666,8.667648733333333,0.6785169333333333,8.174095576771045,10.116495399087357,4.635375106354364,9,9,9,running
4.219541133333332,8.218975433333334,2.3574908000000003,7.745616321584847,10.737065855128543,7.242789525000385,8,8,10,running
6.177679033333334,7.621861266666667,-0.049639699999999905,10.01009436156683,14.790632627004765,4.9027166630463235,7,9,7,running
-1.9883046333333332,9.926360066666664,0.37429363333333343,8.396957232988107,12.740418816266063,4.964356419446334,10,9,9,running
7.0517222,6.806875100000001,0.031124699999999967,9.123978393858195,15.84269780018426,3.539144013180759,8,9,8,running
6.718608899999998,4.458482533333334,0.2418144333333334,7.857019436083081,10.798821750318922,5.896291413841917,7,11,11,running
4.750255999999999,8.0866557,1.1453861666666663,6.158784752825322,10.29565897531659,4.693599383113014,10,9,9,running
5.559974933333334,7.690016333333333,0.7768387333333334,8.042882323667882,12.790814397311411,5.147413166321707,10,9,11,running
7.2528350999999995,7.5659966,1.1706052,8.627607974790822,15.697998714754842,4.391313144916088,9,9,9,running
13.060849066666666,6.879978366666667,-0.8545703333333332,14.636123892776295,19.53784740763044,4.147536129389964,10,10,9,running
-2.960669633333334,7.746519533333332,0.6078080666666665,5.296109921931993,9.540582308799438,4.646639744270641,9,8,10,running
6.828582633333332,10.291396266666668,3.5450147000000007,9.744340333852481,14.356698528484452,10.357882965932657,8,8,9,running
5.461812533333335,6.154694599999998,1.1169750666666665,7.065053886801855,9.176672307214405,7.259902345827373,10,10,8,running
3.9874631999999997,8.453128366666666,3.4170047999999995,7.972885894313402,13.447290906827446,5.732953676783429,10,9,9,running
6.685888266666667,9.140104566666666,0.1663173000000001,11.64307172059474,12.048465310881548,5.6603648519559115,11,8,8,running
4.846662333333334,7.027141733333332,1.1798627333333334,10.153378542424065,10.473868748868334,7.308801074185443,9,11,7,running
7.350837766666666,4.9868028,2.358607966666667,11.30607571785049,11.923477399354784,7.255366544154671,9,10,9,running
-4.1622396,9.085995533333334,1.1374055333333333,6.225117956170054,9.619770714869555,6.0846221771819735,8,10,11,running
-5.8400963,8.116503366666667,-0.5514642999999998,6.875898461828666,8.858965949495653,4.416904653371357,9,10,11,running
-2.8438326000000003,10.355081966666667,-1.4186441333333335,6.071724247405288,10.092120738435524,7.997198356507329,9,11,10,running
-2.4660277,5.7636417333333325,1.3541607,6.626159105615189,8.280480347667906,4.921861039931759,8,9,9,running
6.889554866666666,9.653900133333332,0.5803545666666666,11.013756601181035,15.859070695431624,4.309778766035148,9,9,9,running
7.5621659333333335,7.600951999999999,3.0676109333333335,8.288858339354103,11.049202095571182,8.459234000848237,8,10,10,running
6.890512533333334,9.9953131,1.5840039333333331,12.427112835212691,14.586120013276634,9.360886697916452,11,11,9,running
5.324864233333333,8.556717333333333,0.7059704000000001,9.146742385867535,12.911811984885835,6.629268310884974,11,8,11,running
6.739677766666667,9.7921252,0.010853833333333304,10.99256800434194,14.89540786868249,4.917953867665293,10,9,9,running
6.839755500000001,6.903441033333334,3.670311233333334,8.560695162571859,10.901448965522532,7.9719412518923045,10,10,10,running
-5.5211887,7.176539899999998,0.37812446666666655,5.857400613611059,9.097500072577368,4.828503162574807,8,10,10,running
5.228936733333333,7.3744606,2.5210944333333334,9.393250212270287,13.00830488835149,7.697418451499736,11,8,9,running
5.936662733333334,8.552247966666666,0.49224800000000024,8.283974769834614,13.663306742380005,6.128066728685135,9,9,10,running
4.118346333333333,9.6379388,-0.02633616666666671,6.802170967975413,11.651287510217099,6.051454518300268,11,9,9,running
4.751532766666667,8.569486233333333,2.5852590666666666,7.107476570247962,11.351447326859146,5.465639400100279,10,8,7,running
3.4200373666666675,7.928638466666668,5.8669114,9.434688025692694,11.64507782354881,10.721147441821861,11,10,10,running
4.1279231,7.476293933333333,2.1515892999999995,7.4833321898177925,13.63039443523501,7.067168735822907,11,8,9,running
4.835808733333333,8.810343133333333,1.0939907333333332,7.516389932276943,12.942155393754282,7.2569894833223785,10,9,12,running
7.2415026000000005,10.48133636666667,0.5934429333333336,10.813485112814304,13.147677834543915,4.586492969606653,9,10,11,running
6.420131733333334,10.282298233333332,1.7568652333333334,10.248127534080112,13.624906197329182,4.989260428748631,10,11,10,running
6.275522033333332,9.49939443333333,1.2022085666666664,7.6542103985115695,11.549864682471327,6.855119890662359,7,9,10,running
5.788541233333332,10.347260966666669,1.9887834999999998,9.26110400563294,12.232159107593661,6.270820291693422,10,8,8,running
5.9856639000000005,7.217081633333334,3.7474045333333335,8.662735389081494,9.29661169575156,7.968017779279135,10,9,10,running
8.513940799999999,9.648154433333335,2.1388204,11.188664657727937,16.519468304044306,6.2074732017389955,9,10,8,running
9.503863366666668,9.74088966666667,2.1209436000000004,11.763767626527047,16.458541502429245,7.007684574855637,9,10,7,running
6.443914199999998,9.791327333333333,0.6098831,8.024682700041662,13.10432292991931,5.238560415242508,8,9,9,running
6.789796499999999,6.797298333333332,3.786350266666667,7.835020093900206,10.877771753537209,8.35904675097134,9,9,9,running
8.798052866666666,9.092539666666665,0.47277513333333315,11.479337713151848,15.944687773719773,5.443225951903704,9,11,8,running
3.768633166666667,10.307357566666669,2.960031533333333,6.761671555005567,9.538550844428967,7.575580887878722,9,10,9,running
7.208941366666668,8.846256133333332,0.5225745999999999,8.020294565656641,12.820239279036766,5.290602325705449,9,10,9,running
6.370491966666666,7.874369966666666,-0.1800437333333333,9.61040730399874,12.87957916654133,6.137671675562467,10,11,8,running
10.801840200000003,8.177156433333334,2.876234466666667,11.474720570354686,13.361794324968391,7.530062257209081,8,10,10,running
7.128975133333332,5.4418609,0.12050829999999983,10.878141437781732,11.644168154025037,8.379507092122031,8,10,8,running
6.088614633333334,6.741593233333333,4.803726333333333,7.567488396712648,11.558949381443858,6.670756299663862,9,8,9,running
5.8471195,8.101340266666666,0.4473967333333332,9.590173104311166,13.079521214211983,5.683812404020861,10,11,9,running
6.2435993,7.273584866666667,4.711150533333334,7.615986049613792,11.25941523947167,6.599772827032129,9,9,10,running
7.407500600000001,5.577532266666666,-0.04947999999999997,11.454401203178659,12.688884873628643,7.225983719666659,9,10,8,running
10.715489333333334,7.804139833333334,2.8516540000000004,11.609936103865081,13.293006292283023,7.545645248103749,8,10,9,running
3.074953133333333,9.591491266666669,2.758439733333333,6.834522600627785,9.964594206437855,7.51726853820288,10,10,10,running
8.990227466666669,9.485986800000001,0.7385314999999999,11.404502430116578,15.337425464949275,5.290078020126229,9,11,8,running
6.766971766666669,9.106904866666666,0.6695786333333333,8.363970627890435,11.561810777514587,5.257094146866521,8,9,9,running
9.1788904,9.945833366666667,2.749660966666667,11.76598981652802,16.116697286530936,6.15656782614344,9,10,7,running
6.543832199999999,6.283023733333333,4.075729466666667,7.696880271595843,10.721035542099123,8.102812465865808,9,9,9,running
6.599058433333332,9.87991283333333,0.6796341666666667,7.9916841086866475,13.125296284859813,5.244529829388967,9,9,9,running
5.404351733333334,6.445829533333333,3.0368054666666664,8.236075363922932,9.636399244454049,6.542021692668452,9,9,10,running
6.4718464,10.604079033333335,1.4271037999999998,8.993724773705422,12.520763610472175,8.660252624615335,10,8,8,running
9.863312866666666,11.009976266666667,1.6173632666666669,11.658199617783483,15.88577856353605,6.956799382321583,9,9,7,running
6.4699311,8.931649299999998,0.7920019666666668,10.249883368161768,14.017984563571288,5.019464764653748,10,10,10,running
5.103480533333333,7.9693399,0.7181009666666667,7.106207725771619,10.878849276537148,6.364712575972888,8,9,10,running
4.941792100000001,7.586586833333333,0.8521763666666665,7.4661658335085495,12.624150865520141,7.24980332617391,9,9,11,running
7.829039666666666,10.716446966666666,1.0555238333333334,11.122887639486434,13.443844835581858,4.737414999167873,8,10,10,running
3.5949737,7.784028666666666,5.695326966666667,9.393059295027683,11.89923481844942,10.586545815843797,10,10,10,running
4.824476100000002,9.217516833333333,2.5429615,6.831643998344855,12.054112161903754,5.46807417540826,10,8,8,running
4.5663812,7.4368694333333325,2.2438458999999997,7.872894944902489,12.995490303264473,7.138250342413887,11,9,10,running
4.047797233333333,5.546248233333334,1.7235060333333336,7.869013187672885,12.251603738426223,7.34290779371925,11,8,9,running
4.053702866666667,8.423440066666668,0.5517837333333334,6.871756364086296,11.596289274506914,5.814601270911159,10,9,9,running
6.376238133333333,8.406361266666666,0.3610457333333338,7.867651558837893,13.638127898799842,6.1924959878226415,9,8,9,running
6.194598000000001,5.785508533333332,2.788766166666666,7.93818141905194,11.041860923812115,7.961622647584407,10,10,9,running
7.7473174333333334,10.353645333333334,0.0028731333333332776,10.927835371331533,14.54173495960536,4.8016993592404535,9,9,9,running
5.302518366666665,8.613220466666668,0.6004659333333334,8.875112231469288,13.197737488313411,6.64368027454493,12,8,10,running
-5.451916466666668,6.773356333333331,0.7506622333333332,6.086370337459109,9.041773319246927,5.1407042549474395,8,10,9,running
-1.7860744333333332,5.578170899999999,1.5476121999999997,6.3073359364579,8.403730976861052,5.142003349223656,8,9,9,running
-2.794512066666667,9.7625969,-1.9785681333333334,6.236938657269526,9.867184470341426,7.8920436057733525,10,10,10,running
6.940471566666668,10.221644966666668,1.5361198999999999,12.385231757855772,14.567381980290056,9.594152805667056,11,10,9,running
8.010520066666666,8.2799476,2.346956233333333,9.288657438171986,11.372389127168708,7.026049866050282,8,10,11,running
