ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.164359,-1.522712,10.702082,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,16 / 18,35,2020-03-17 13:11:06:697
13.627796,16.984467,17.899052,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,16 / 18,535,2020-03-17 13:11:07:197
1.273715,-3.653552,-3.816357,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,15 / 18,1035,2020-03-17 13:11:07:697
1.278504,5.942409,7.096414,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,15 / 18,1535,2020-03-17 13:11:08:197
18.574217,5.57849,5.501876,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,18 / 20,2035,2020-03-17 13:11:08:697
6.315904,8.805874,-1.991976,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,18 / 20,2535,2020-03-17 13:11:09:197
-2.896984,6.483498,5.0374,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,19 / 22,3035,2020-03-17 13:11:09:697
1.254562,-5.24809,0.746991,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,19 / 22,3535,2020-03-17 13:11:10:197
7.52737,16.577452,5.420473,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,19 / 22,4035,2020-03-17 13:11:10:697
3.964798,15.251065,-0.933739,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,19 / 22,4535,2020-03-17 13:11:11:197
1.091756,-7.680599,-5.774814,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,19 / 22,5035,2020-03-17 13:11:11:697
-6.009446,7.029376,6.746861,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,19 / 22,5535,2020-03-17 13:11:12:197
19.01475,19.570204,10.879252,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,17 / 23,6035,2020-03-17 13:11:12:697
3.112462,-6.584054,-1.561019,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,17 / 23,6536,2020-03-17 13:11:13:198
0.818817,5.133168,8.887277,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,17 / 23,7036,2020-03-17 13:11:13:698
26.283546,26.216509,5.736508,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,17 / 23,7535,2020-03-17 13:11:14:197
2.394202,0.287304,-1.005565,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,15 / 23,8035,2020-03-17 13:11:14:697
-2.566584,5.12838,10.251971,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,15 / 23,8535,2020-03-17 13:11:15:197
7.153875,7.354988,4.869807,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,15 / 23,9035,2020-03-17 13:11:15:697
-2.073379,3.907337,12.272678,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,15 / 23,9535,2020-03-17 13:11:16:197
-4.639962,2.710236,9.217676,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,14 / 23,10035,2020-03-17 13:11:16:697
7.963115,4.951209,16.290148,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,14 / 23,10535,2020-03-17 13:11:17:197
5.535394,-0.837971,0.962469,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,14 / 23,11036,2020-03-17 13:11:17:698
1.345541,5.865794,1.910573,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,14 / 23,11535,2020-03-17 13:11:18:197
1.896208,-6.588843,-3.102885,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,14 / 23,12035,2020-03-17 13:11:18:697
24.119188,15.021221,9.840169,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,14 / 23,12535,2020-03-17 13:11:19:197
6.143522,13.709199,1.872266,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,16 / 23,13035,2020-03-17 13:11:19:697
0.181959,-6.751649,-6.703765,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,16 / 23,13535,2020-03-17 13:11:20:197
18.483236,7.283162,5.291186,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,17 / 23,14035,2020-03-17 13:11:20:697
23.329102,14.144943,5.568913,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,17 / 23,14535,2020-03-17 13:11:21:197
1.335965,-10.01734,-9.059659,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,16 / 23,15036,2020-03-17 13:11:21:698
18.124107,21.136015,11.152191,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,16 / 23,15535,2020-03-17 13:11:22:197
9.394848,18.334797,0.92895,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,15 / 23,16035,2020-03-17 13:11:22:697
1.733402,-6.445191,-3.414132,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,15 / 23,16536,2020-03-17 13:11:23:198
-2.164358,2.331953,3.031059,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,16 / 22,17036,2020-03-17 13:11:23:698
14.226347,14.590265,-4.424484,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,16 / 22,17535,2020-03-17 13:11:24:197
9.653421,14.614207,3.849877,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,18 / 22,18035,2020-03-17 13:11:24:697
4.29041,9.399636,-2.571372,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,18 / 22,18535,2020-03-17 13:11:25:197
39.188293,24.526203,2.39899,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,17 / 22,19036,2020-03-17 13:11:25:698
23.922865,2.58095,-0.737414,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,17 / 22,19536,2020-03-17 13:11:26:198
2.063802,12.904747,4.419697,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,18 / 22,20035,2020-03-17 13:11:26:697
0.593762,-13.594277,-1.460463,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,18 / 22,20535,2020-03-17 13:11:27:197
6.11958,10.544065,0.871489,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,19 / 22,21035,2020-03-17 13:11:27:697
30.636206,27.217285,19.570204,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,19 / 22,21535,2020-03-17 13:11:28:197
5.19063,-0.746991,-3.854665,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,20 / 21,22036,2020-03-17 13:11:28:698
-6.397307,5.525818,7.484275,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,20 / 21,22536,2020-03-17 13:11:29:198
14.518439,29.850906,7.570466,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,18 / 24,23036,2020-03-17 13:11:29:698
2.193089,-2.619257,-3.145981,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,18 / 24,23536,2020-03-17 13:11:30:198
-4.544194,5.171476,4.065354,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,22 / 24,24035,2020-03-17 13:11:30:697
-1.37906,-11.334151,-0.488417,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,22 / 24,24535,2020-03-17 13:11:31:197
7.953538,28.687325,7.082049,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,21 / 24,25035,2020-03-17 13:11:31:697
7.25922,21.188684,-3.576937,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,21 / 24,25536,2020-03-17 13:11:32:198
0.790087,-22.146366,-3.193865,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,23 / 25,26035,2020-03-17 13:11:32:697
-2.351106,9.370906,4.865018,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,23 / 25,26535,2020-03-17 13:11:33:197
2.145205,11.908759,1.503559,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,23 / 25,27035,2020-03-17 13:11:33:697
1.316811,-13.723564,-2.72939,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,23 / 25,27535,2020-03-17 13:11:34:197
7.800309,11.109096,8.911219,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,23 / 25,28035,2020-03-17 13:11:34:697
23.654713,33.514034,2.542642,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,23 / 25,28535,2020-03-17 13:11:35:197
-0.847547,-7.728483,0.785298,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,21 / 25,29035,2020-03-17 13:11:35:697
-0.71826,6.833052,4.778827,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,21 / 25,29535,2020-03-17 13:11:36:197
16.218323,10.25676,-4.683058,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,24 / 25,30036,2020-03-17 13:11:36:698
12.53604,18.02834,-4.568136,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,24 / 25,30535,2020-03-17 13:11:37:197
-1.182736,11.602302,-1.584961,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,22 / 25,31035,2020-03-17 13:11:37:697
2.504335,-10.534488,-3.643975,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,22 / 25,31535,2020-03-17 13:11:38:197
12.588713,12.880805,-0.033519,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,23 / 25,32035,2020-03-17 13:11:38:697
-4.994304,6.488287,-1.695095,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,23 / 25,32535,2020-03-17 13:11:39:197
2.585738,-12.445061,-6.655881,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,22 / 25,33036,2020-03-17 13:11:39:698
0.684742,8.643068,5.750873,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,22 / 25,33535,2020-03-17 13:11:40:197
30.971394,23.855825,8.633492,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,21 / 25,34035,2020-03-17 13:11:40:697
3.026271,2.959233,-2.561796,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,21 / 25,34535,2020-03-17 13:11:41:197
-4.592078,4.429273,1.077391,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,21 / 25,35035,2020-03-17 13:11:41:697
2.087744,-8.710106,-3.940856,8.0,49.82833,24.04652,359.0,NaN,11.628,9.0,138.7,21 / 25,35535,2020-03-17 13:11:42:197
