ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.96001,6.263232,10.515334,8.0,49.846855,24.035719,368.7,NaN,,100.0,,0 / 3,22,2020-03-19 20:19:37:256
12.521675,-3.74932,3.5099,0.0,49.846855,24.035719,368.7,NaN,,100.0,,0 / 3,523,2020-03-19 20:19:37:757
1.211466,-16.342821,0.632069,0.0,49.846855,24.035719,368.7,NaN,,100.0,,0 / 9,1022,2020-03-19 20:19:38:256
2.011129,-6.191406,0.962469,0.0,49.846855,24.035719,368.7,NaN,,100.0,,0 / 9,1522,2020-03-19 20:19:38:756
-1.173159,-3.524265,-1.570596,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,2022,2020-03-19 20:19:39:256
1.187524,-7.829039,-2.499546,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,2522,2020-03-19 20:19:39:756
-3.131616,-3.284845,-2.149993,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,3022,2020-03-19 20:19:40:256
0.339977,-9.65821,0.837971,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,3522,2020-03-19 20:19:40:756
3.907337,-9.844957,-0.641646,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,4022,2020-03-19 20:19:41:256
1.824382,-9.380483,-0.670376,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,4522,2020-03-19 20:19:41:756
1.810017,-2.561796,-0.263362,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,5022,2020-03-19 20:19:42:256
2.149993,-6.789956,-2.542642,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,5523,2020-03-19 20:19:42:757
1.264139,-4.180276,0.162806,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,6023,2020-03-19 20:19:43:257
2.906561,-5.66947,-1.685518,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,14 / 14,6523,2020-03-19 20:19:43:757
