ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
4.936844,2.197877,5.114015,8.0,49.848278,24.03529,368.7,NaN,,32.1,,0 / 1,23,2020-03-20 16:28:11:204
7.369353,-9.442732,4.505888,8.0,49.848278,24.03529,368.7,NaN,,32.1,,0 / 1,523,2020-03-20 16:28:11:704
5.899313,2.944868,-4.505887,0.0,49.848278,24.03529,368.7,NaN,,32.1,,0 / 6,1024,2020-03-20 16:28:12:205
2.983175,-6.708553,-2.245761,0.0,49.848278,24.03529,368.7,NaN,,32.1,,0 / 6,1523,2020-03-20 16:28:12:704
5.406108,-5.195418,-1.733402,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,2024,2020-03-20 16:28:13:205
2.614468,-13.699622,-1.273715,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,2523,2020-03-20 16:28:13:704
0.78051,-3.787627,-3.083732,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,3024,2020-03-20 16:28:14:205
5.66947,-9.974244,-0.622492,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,3523,2020-03-20 16:28:14:704
-0.301669,-1.345541,-2.284068,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,4024,2020-03-20 16:28:15:205
6.11958,-5.884948,-2.652775,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,4524,2020-03-20 16:28:15:705
3.787627,-10.730812,-1.656788,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,5023,2020-03-20 16:28:16:204
7.642292,-16.82645,-3.069367,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,5523,2020-03-20 16:28:16:704
0.42138,-13.326127,-2.106897,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,6024,2020-03-20 16:28:17:205
3.687071,-19.55105,-23.688232,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,6523,2020-03-20 16:28:17:704
-1.838747,-10.845734,-3.241749,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,7023,2020-03-20 16:28:18:204
-1.570596,-6.962338,0.560243,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,7524,2020-03-20 16:28:18:705
2.135628,-9.586384,-1.766921,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,8023,2020-03-20 16:28:19:204
7.000646,-11.722012,-1.192312,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,8523,2020-03-20 16:28:19:704
-1.977611,-0.924162,-0.976834,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,9024,2020-03-20 16:28:20:205
2.202666,-15.897499,-2.619257,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,9524,2020-03-20 16:28:20:705
0.047884,0.191536,4.151546,0.0,49.84853,24.035402,350.0,NaN,3.168,14.0,0.0,7 / 7,10023,2020-03-20 16:28:21:204
