ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
2.030283,-13.613431,-2.030283,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,28038,2020-03-21 17:18:50:110
12.411542,-13.881581,-4.386177,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,28538,2020-03-21 17:18:50:610
4.879383,-13.110648,-3.596091,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,29038,2020-03-21 17:18:51:110
1.201889,-17.908628,0.004788,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,29539,2020-03-21 17:18:51:611
-6.847417,-16.74026,4.13718,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,30038,2020-03-21 17:18:52:110
-4.003105,1.249773,10.716447,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,30538,2020-03-21 17:18:52:610
3.050213,-11.482592,-4.683058,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,31039,2020-03-21 17:18:53:111
8.532935,-14.571112,-11.492168,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,31539,2020-03-21 17:18:53:611
2.1883,-8.987833,-1.273715,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,32039,2020-03-21 17:18:54:111
1.101333,-3.648763,0.416591,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,32538,2020-03-21 17:18:54:610
4.276045,-9.346964,0.502782,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,33038,2020-03-21 17:18:55:110
-3.77805,-3.605668,2.475605,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,33538,2020-03-21 17:18:55:610
2.236184,-7.388506,-1.173159,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,34039,2020-03-21 17:18:56:111
-4.094085,-1.441309,2.13084,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,34539,2020-03-21 17:18:56:611
2.011129,-12.564771,0.823605,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,35039,2020-03-21 17:18:57:111
-0.071826,-13.733141,2.652776,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,35539,2020-03-21 17:18:57:611
1.996764,-6.062118,-6.210559,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,36039,2020-03-21 17:18:58:111
3.438074,-7.139509,0.292093,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,36539,2020-03-21 17:18:58:611
12.650962,1.61848,10.716447,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,37038,2020-03-21 17:18:59:110
7.402872,-7.771579,-4.127603,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,37538,2020-03-21 17:18:59:610
2.920926,-8.571242,-7.881712,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,38038,2020-03-21 17:19:00:110
2.767697,-8.935161,-2.149993,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,38538,2020-03-21 17:19:00:610
-1.101333,-13.939042,-0.948104,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,39038,2020-03-21 17:19:01:110
1.532289,-6.215348,-5.928043,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,39539,2020-03-21 17:19:01:611
2.652776,-5.865794,-3.227384,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,40039,2020-03-21 17:19:02:111
-0.737414,-3.86903,-1.49877,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,40539,2020-03-21 17:19:02:611
3.677494,-6.876147,-2.782062,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,41039,2020-03-21 17:19:03:111
0.612916,-3.744531,-0.507571,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,41539,2020-03-21 17:19:03:611
0.052672,-8.403648,-4.185065,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,42039,2020-03-21 17:19:04:111
-1.843535,-3.892972,-1.929727,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,42539,2020-03-21 17:19:04:611
0.665588,-6.809109,-1.939303,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,43039,2020-03-21 17:19:05:111
-2.011129,-4.232949,-0.919373,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,43539,2020-03-21 17:19:05:611
2.432509,-10.304645,-1.671153,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,44039,2020-03-21 17:19:06:111
0.588974,-5.999869,-2.327164,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,44538,2020-03-21 17:19:06:610
1.431733,-8.27436,-1.73819,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,45039,2020-03-21 17:19:07:111
-1.786074,-7.996633,-3.32794,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,45538,2020-03-21 17:19:07:610
0.885855,-11.468226,5.544971,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,46038,2020-03-21 17:19:08:110
-0.770933,-21.74414,-3.605668,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,46539,2020-03-21 17:19:08:611
6.670246,-13.206416,-4.611232,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,47038,2020-03-21 17:19:09:110
0.675165,-17.343597,-7.225701,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,47538,2020-03-21 17:19:09:610
7.771579,-8.580819,12.650962,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,48038,2020-03-21 17:19:10:110
3.873819,-6.162675,-6.210559,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,48539,2020-03-21 17:19:10:611
3.193865,-12.392388,2.595315,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,49039,2020-03-21 17:19:11:111
4.951209,-25.828648,-7.991845,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,49539,2020-03-21 17:19:11:611
7.484275,-14.887146,2.973599,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,50038,2020-03-21 17:19:12:110
4.797981,-19.560625,-9.227253,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,50538,2020-03-21 17:19:12:610
-0.933739,-9.188946,10.007763,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,51038,2020-03-21 17:19:13:110
4.347871,-7.354987,-6.277597,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,51539,2020-03-21 17:19:13:611
5.061342,-13.785813,10.333375,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,52038,2020-03-21 17:19:14:110
2.499547,-4.788403,0.019154,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,52538,2020-03-21 17:19:14:610
5.923255,-18.195932,10.486604,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,53038,2020-03-21 17:19:15:110
2.595315,-7.762002,-10.606314,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,53538,2020-03-21 17:19:15:610
-6.287173,-20.60929,-38.08696,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,54039,2020-03-21 17:19:16:111
1.49877,-14.719552,-5.975927,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,54538,2020-03-21 17:19:16:610
4.936844,-19.177555,17.492037,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,55038,2020-03-21 17:19:17:110
5.00867,-9.591172,-1.522712,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,55538,2020-03-21 17:19:17:610
0.21069,-4.065354,1.537078,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,56039,2020-03-21 17:19:18:111
-0.47884,-12.210428,-0.301669,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,56539,2020-03-21 17:19:18:611
-0.153229,-10.213664,-1.752556,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,57038,2020-03-21 17:19:19:110
0.627281,-7.627927,-3.270479,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,57539,2020-03-21 17:19:19:611
1.177947,-5.415684,-2.059013,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,58038,2020-03-21 17:19:20:110
3.466804,-5.406107,-2.633622,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,58539,2020-03-21 17:19:20:611
0.057461,-6.445191,-3.069367,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,59039,2020-03-21 17:19:21:111
5.88016,-6.900089,-3.509899,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,59539,2020-03-21 17:19:21:611
4.774039,-9.251195,-2.600103,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,15 / 15,60038,2020-03-21 17:19:22:110
0.766145,-4.089296,-0.833182,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,0 / 0,60539,2020-03-21 17:19:22:611
5.865794,-9.840169,-1.23062,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,0 / 0,61038,2020-03-21 17:19:23:110
-1.446098,-4.903325,-0.512359,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,0 / 1,61538,2020-03-21 17:19:23:610
2.600103,-7.929596,0.584185,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,0 / 1,62039,2020-03-21 17:19:24:111
-1.766921,-5.295974,0.766145,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,0 / 6,62538,2020-03-21 17:19:24:610
0.430956,-7.699753,-0.579397,0.0,49.848217,24.035746,385.0,NaN,4.536,10.5,30.3,0 / 6,63039,2020-03-21 17:19:25:111
0.847547,-9.337387,-3.797204,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,63538,2020-03-21 17:19:25:610
-1.8579,-7.623138,9.021352,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,64039,2020-03-21 17:19:26:111
0.272939,-11.860875,-2.920926,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,64538,2020-03-21 17:19:26:610
2.499547,-7.843405,-3.620033,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,65039,2020-03-21 17:19:27:111
-4.76925,-9.648633,-12.382812,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,65538,2020-03-21 17:19:27:610
2.475605,-9.993398,-6.62715,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,66039,2020-03-21 17:19:28:111
2.748544,-6.909666,-3.39019,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,66538,2020-03-21 17:19:28:610
1.264139,-7.517793,0.493206,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,67039,2020-03-21 17:19:29:111
-1.086968,-5.717354,2.499547,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,67539,2020-03-21 17:19:29:611
-2.614468,-8.508993,-0.071826,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,68038,2020-03-21 17:19:30:110
-1.522712,-16.82645,-2.791639,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,68539,2020-03-21 17:19:30:611
4.31914,-13.091495,-0.411803,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,69039,2020-03-21 17:19:31:111
0.430956,-15.255854,-5.688623,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,69538,2020-03-21 17:19:31:610
5.061342,-14.508862,-22.663513,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,70038,2020-03-21 17:19:32:110
2.82037,-9.710882,-3.806781,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,70539,2020-03-21 17:19:32:611
2.753332,-11.559206,-10.630256,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,71039,2020-03-21 17:19:33:111
0.9912,-8.935161,-0.172383,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,71539,2020-03-21 17:19:33:611
-3.600879,-3.524265,0.957681,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,72038,2020-03-21 17:19:34:110
-2.082955,-11.808203,0.229843,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,72538,2020-03-21 17:19:34:610
-1.8579,-4.3766,2.327164,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,73039,2020-03-21 17:19:35:111
-2.130839,-12.421119,-0.258574,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,73539,2020-03-21 17:19:35:611
-6.478709,-20.39381,1.177947,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,74038,2020-03-21 17:19:36:110
0.35913,-22.716187,7.800309,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,74538,2020-03-21 17:19:36:610
3.380613,-11.070788,-2.403778,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,75039,2020-03-21 17:19:37:111
2.806004,-10.754754,3.672706,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,75539,2020-03-21 17:19:37:611
-6.478709,-22.16073,0.162806,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,76039,2020-03-21 17:19:38:111
5.272033,-25.546135,-8.652645,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,76539,2020-03-21 17:19:38:611
-2.264915,-17.348385,-2.834735,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,77038,2020-03-21 17:19:39:110
-7.426813,1.345541,-2.686294,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,77538,2020-03-21 17:19:39:610
-0.694318,-15.030798,-5.501875,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,78039,2020-03-21 17:19:40:111
-0.632069,-14.848839,-11.224017,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,78539,2020-03-21 17:19:40:611
3.782839,-11.597513,-2.94008,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,79039,2020-03-21 17:19:41:111
-0.507571,-5.104438,-2.111686,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,79538,2020-03-21 17:19:41:610
1.369483,-4.520252,-2.863465,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,80039,2020-03-21 17:19:42:111
2.494758,-11.36767,-2.255338,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,80539,2020-03-21 17:19:42:611
2.054225,-5.640739,1.56102,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,81039,2020-03-21 17:19:43:111
-2.662352,-8.145074,-5.166687,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,81539,2020-03-21 17:19:43:611
-3.318364,-8.346187,1.551443,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,82039,2020-03-21 17:19:44:111
2.236184,-10.175357,3.423709,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,82539,2020-03-21 17:19:44:611
-9.528923,-19.484013,4.113238,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,83039,2020-03-21 17:19:45:111
-3.864241,-19.670761,-13.962984,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,83539,2020-03-21 17:19:45:611
1.963245,-10.242394,-2.360683,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,84038,2020-03-21 17:19:46:110
3.878607,-11.48738,-12.65575,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,84538,2020-03-21 17:19:46:610
3.026271,-8.432379,-7.244854,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,85039,2020-03-21 17:19:47:111
-5.023035,-16.22311,-12.464214,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,85539,2020-03-21 17:19:47:611
-0.454898,-14.882358,-6.933608,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,86039,2020-03-21 17:19:48:111
9.035717,-13.206416,12.617443,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,86538,2020-03-21 17:19:48:610
-1.273715,-5.353435,-0.641646,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,87039,2020-03-21 17:19:49:111
-0.794875,-9.160215,-0.181959,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,87539,2020-03-21 17:19:49:611
2.336741,-11.722012,-1.321599,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,88038,2020-03-21 17:19:50:110
-6.157887,-1.489193,-0.54109,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,88538,2020-03-21 17:19:50:610
-6.904877,-20.159178,-0.866701,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,89039,2020-03-21 17:19:51:111
-1.958457,-8.978256,-4.625597,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,89539,2020-03-21 17:19:51:611
0.196325,-2.643199,-0.114922,0.0,49.84765,24.039736,394.0,NaN,2.124,11.5,0.0,14 / 14,90038,2020-03-21 17:19:52:110
