ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.160346,-1.541866,6.315904,8.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,30,2020-03-20 16:34:23:005
8.887277,-5.468356,6.14831,8.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,530,2020-03-20 16:34:23:505
11.18571,-0.694318,2.049437,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,1031,2020-03-20 16:34:24:006
13.608643,-11.09473,-12.962208,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,1531,2020-03-20 16:34:24:506
7.661446,-4.448426,-3.428497,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,2030,2020-03-20 16:34:25:005
2.70066,-6.368576,2.063802,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,2531,2020-03-20 16:34:25:506
5.003882,-3.811569,0.617704,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,3030,2020-03-20 16:34:26:005
-0.699107,-1.082179,4.496311,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,3531,2020-03-20 16:34:26:506
3.433285,-8.796297,-0.469264,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,4030,2020-03-20 16:34:27:005
2.681506,-19.503166,4.951209,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,4530,2020-03-20 16:34:27:505
9.107543,-7.335834,21.131224,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,5030,2020-03-20 16:34:28:005
5.837064,-10.448297,-4.879383,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,5531,2020-03-20 16:34:28:506
-1.905785,-9.471462,-7.570465,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,6030,2020-03-20 16:34:29:005
6.612785,-8.60955,-3.260903,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,6531,2020-03-20 16:34:29:506
-3.849876,-1.651999,4.759673,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,7030,2020-03-20 16:34:30:005
0.277727,-4.630386,-4.955997,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,7530,2020-03-20 16:34:30:505
8.844181,-15.98369,-3.366248,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,8031,2020-03-20 16:34:31:006
9.030929,0.756568,23.247698,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,8530,2020-03-20 16:34:31:505
6.564901,-9.56723,-1.584961,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,9030,2020-03-20 16:34:32:005
-0.344765,-3.926491,-8.781932,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,9531,2020-03-20 16:34:32:506
3.260903,-9.80665,-11.540052,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,10030,2020-03-20 16:34:33:005
-2.499546,-5.176264,2.049437,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,10530,2020-03-20 16:34:33:505
12.344504,-15.097836,3.232172,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,11030,2020-03-20 16:34:34:005
4.180277,-19.120094,5.171476,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,11530,2020-03-20 16:34:34:505
16.218323,-30.86126,-23.716963,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,12030,2020-03-20 16:34:35:005
10.989386,-8.561666,0.679953,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,12531,2020-03-20 16:34:35:506
-0.268151,-4.879383,-5.449203,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,13030,2020-03-20 16:34:36:005
4.702213,-4.338293,-0.378284,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,13530,2020-03-20 16:34:36:505
-0.196325,-0.651223,1.106121,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,14030,2020-03-20 16:34:37:005
4.922479,-5.612008,0.636858,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,14530,2020-03-20 16:34:37:505
8.561666,-3.672705,3.576938,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,15030,2020-03-20 16:34:38:005
12.334928,-15.155296,8.781932,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,15530,2020-03-20 16:34:38:505
2.25055,-24.598028,0.033519,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,16031,2020-03-20 16:34:39:006
36.094982,-36.607346,-36.875496,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,16531,2020-03-20 16:34:39:506
4.754885,-6.205771,2.178724,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,17030,2020-03-20 16:34:40:005
-1.47004,-4.764461,4.036624,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,17530,2020-03-20 16:34:40:505
3.98874,-6.952761,-1.915361,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,18031,2020-03-20 16:34:41:006
8.049306,-6.426037,4.826711,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,18530,2020-03-20 16:34:41:505
0.095768,-10.606314,-3.141193,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,19030,2020-03-20 16:34:42:005
8.959103,-9.016563,-4.831499,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,19531,2020-03-20 16:34:42:506
1.675941,-9.021352,-8.336611,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,20030,2020-03-20 16:34:43:005
6.220136,-6.876147,0.651223,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,20530,2020-03-20 16:34:43:505
5.453992,-4.448426,3.557784,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,21030,2020-03-20 16:34:44:005
12.368446,-16.994043,10.31901,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,21531,2020-03-20 16:34:44:506
5.295975,-4.065354,2.063802,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,22030,2020-03-20 16:34:45:005
7.647081,-12.785037,3.567361,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,22530,2020-03-20 16:34:45:505
4.1707,-17.367538,-3.892972,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,23031,2020-03-20 16:34:46:006
2.504335,-11.903971,-7.038953,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,23531,2020-03-20 16:34:46:506
7.058107,-7.493851,-2.585738,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,24030,2020-03-20 16:34:47:005
-1.968034,-5.358223,3.39019,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,24530,2020-03-20 16:34:47:505
-2.72939,-3.126827,-5.324704,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,25030,2020-03-20 16:34:48:005
8.078037,-15.08347,-3.303998,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,25530,2020-03-20 16:34:48:505
7.350199,-10.448297,-7.560889,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,26031,2020-03-20 16:34:49:006
1.762132,-20.824766,2.523489,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,26530,2020-03-20 16:34:49:505
-1.091756,1.910573,35.620934,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,27030,2020-03-20 16:34:50:005
11.592725,-5.664681,2.753332,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,27530,2020-03-20 16:34:50:505
0.383072,-3.074155,1.369483,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,28031,2020-03-20 16:34:51:006
2.351106,-3.083732,0.876278,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,28530,2020-03-20 16:34:51:505
7.718907,-5.717354,2.126051,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,29031,2020-03-20 16:34:52:006
10.371682,-20.09214,13.297397,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,29530,2020-03-20 16:34:52:505
8.221689,-8.499416,-6.066907,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,30031,2020-03-20 16:34:53:006
7.268797,-2.935291,5.195418,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,30531,2020-03-20 16:34:53:506
7.991845,-7.546523,-8.394072,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,31030,2020-03-20 16:34:54:005
4.620809,-10.936713,-10.089166,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,31530,2020-03-20 16:34:54:505
2.863465,-8.796297,-3.902549,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,32031,2020-03-20 16:34:55:006
1.671153,-3.457227,4.750097,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,32531,2020-03-20 16:34:55:506
2.585738,-9.821015,-0.833182,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,33030,2020-03-20 16:34:56:005
4.419697,-28.510155,2.097321,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,33530,2020-03-20 16:34:56:505
2.379837,-5.894524,-9.888053,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,34030,2020-03-20 16:34:57:005
3.711013,-21.226992,3.643975,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,34531,2020-03-20 16:34:57:506
-3.141193,-3.198653,3.888184,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,35030,2020-03-20 16:34:58:005
2.930503,-10.869676,-23.305159,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,35530,2020-03-20 16:34:58:505
6.943185,-7.627927,-6.344634,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,36030,2020-03-20 16:34:59:005
2.853889,-3.782838,-0.440533,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,36530,2020-03-20 16:34:59:505
2.054225,-2.614468,2.183512,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,37030,2020-03-20 16:35:00:005
0.684742,-5.501875,0.459687,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,37531,2020-03-20 16:35:00:506
0.459687,-2.99754,-0.469264,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,38031,2020-03-20 16:35:01:006
5.736508,-7.07726,-1.374272,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,38530,2020-03-20 16:35:01:505
1.163582,-5.425261,-1.01993,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,39030,2020-03-20 16:35:02:005
0.775721,-8.987833,-10.70687,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,39531,2020-03-20 16:35:02:506
5.846641,-17.496826,-4.453215,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,40030,2020-03-20 16:35:03:005
8.652645,-15.95496,2.437297,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,40531,2020-03-20 16:35:03:506
6.258444,-8.537724,0.833182,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,41031,2020-03-20 16:35:04:006
2.499547,-2.408567,-0.804452,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,41530,2020-03-20 16:35:04:505
2.839523,-8.99741,-3.026271,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,42030,2020-03-20 16:35:05:005
3.318364,-6.83784,-1.297657,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,42531,2020-03-20 16:35:05:506
5.224149,-13.220781,-15.02601,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,43031,2020-03-20 16:35:06:006
1.331176,-4.994304,-0.967257,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,43530,2020-03-20 16:35:06:505
-4.869806,-5.583278,-26.915615,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,44030,2020-03-20 16:35:07:005
9.557653,-27.31784,-2.935291,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,44530,2020-03-20 16:35:07:505
13.239936,-22.783224,-6.962338,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,45031,2020-03-20 16:35:08:006
5.257667,-12.550406,-8.15465,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,45530,2020-03-20 16:35:08:505
1.867477,-13.000515,-8.954314,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,46031,2020-03-20 16:35:09:006
1.632846,-6.488286,1.326388,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,46530,2020-03-20 16:35:09:505
1.991976,-4.58729,0.229843,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,47030,2020-03-20 16:35:10:005
9.394848,-7.28795,-6.311115,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,47530,2020-03-20 16:35:10:505
8.944737,-5.84664,-11.439496,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,48031,2020-03-20 16:35:11:006
4.414908,-7.996633,-5.841852,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,48530,2020-03-20 16:35:11:505
8.264784,-5.861006,1.417368,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,49030,2020-03-20 16:35:12:005
3.15077,-4.644751,-7.340622,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,49530,2020-03-20 16:35:12:505
-1.072602,-3.409343,-0.076614,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,50031,2020-03-20 16:35:13:006
4.041412,-6.842628,-0.885855,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,50530,2020-03-20 16:35:13:505
-0.948104,-1.149217,0.181959,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,51030,2020-03-20 16:35:14:005
3.500323,-4.381389,-0.785298,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,51530,2020-03-20 16:35:14:505
4.716578,-4.668693,4.007894,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,52031,2020-03-20 16:35:15:006
1.235408,-4.247314,-2.059013,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,52530,2020-03-20 16:35:15:505
0.617704,-4.3766,1.063026,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,53030,2020-03-20 16:35:16:005
3.141193,-5.027823,-2.580949,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,53530,2020-03-20 16:35:16:505
1.958457,-6.382941,-1.154005,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,54031,2020-03-20 16:35:17:006
5.798757,-11.626244,1.206678,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,54531,2020-03-20 16:35:17:506
-0.201113,-4.687847,0.35913,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,55030,2020-03-20 16:35:18:005
6.071696,-3.89776,0.675165,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,55530,2020-03-20 16:35:18:505
0.277727,-3.021482,3.457227,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,56030,2020-03-20 16:35:19:005
8.896853,-9.643845,-7.76679,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,56531,2020-03-20 16:35:19:506
7.896077,-9.859323,-2.322375,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,57031,2020-03-20 16:35:20:006
2.619257,-7.781155,-4.984728,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,57530,2020-03-20 16:35:20:505
1.671153,-4.893748,-0.775721,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,58031,2020-03-20 16:35:21:006
-0.828394,-3.864241,0.253785,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,58530,2020-03-20 16:35:21:505
5.702989,-8.978256,-9.356541,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,59030,2020-03-20 16:35:22:005
0.043096,-1.575385,0.397437,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,59531,2020-03-20 16:35:22:506
0.086191,-9.346964,1.125275,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,60031,2020-03-20 16:35:23:006
7.920019,-22.486341,-6.378153,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,60530,2020-03-20 16:35:23:505
-4.338293,5.137957,19.82878,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,61031,2020-03-20 16:35:24:006
5.118803,-8.135497,-0.368707,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,61531,2020-03-20 16:35:24:506
0.833182,-1.991976,1.853112,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,62030,2020-03-20 16:35:25:005
3.552995,-16.567875,2.509123,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,62531,2020-03-20 16:35:25:506
0.502782,-3.265691,2.844312,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,63030,2020-03-20 16:35:26:005
7.11078,-6.584054,-1.115698,0.0,49.847973,24.03651,389.0,NaN,3.708,11.0,120.9,14 / 14,63530,2020-03-20 16:35:26:505
