ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-5.190629,-3.131616,-1.489193,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,28,2020-03-17 13:50:55:226
-9.222465,-10.864887,5.046977,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,527,2020-03-17 13:50:55:725
-0.325611,-1.608903,12.598289,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,1027,2020-03-17 13:50:56:225
-7.714118,-8.130708,1.503559,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,1527,2020-03-17 13:50:56:725
1.776498,-2.461239,-1.082179,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,2027,2020-03-17 13:50:57:225
-3.787627,-6.598419,-4.362235,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,2528,2020-03-17 13:50:57:726
1.043872,-1.690306,2.078167,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,3027,2020-03-17 13:50:58:225
-2.360683,-6.349423,0.9912,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,3527,2020-03-17 13:50:58:725
-2.245761,-4.127603,-1.292869,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,4027,2020-03-17 13:50:59:225
-7.551312,-5.439626,-5.875371,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,4527,2020-03-17 13:50:59:725
-0.852336,-1.886631,6.095638,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,5028,2020-03-17 13:51:00:226
-3.308787,-7.97748,-3.667917,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,5527,2020-03-17 13:51:00:725
-1.043872,-0.962469,0.35913,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,6027,2020-03-17 13:51:01:225
-6.473921,-5.640739,2.753332,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,6527,2020-03-17 13:51:01:725
1.628057,-1.49877,-0.392649,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,7027,2020-03-17 13:51:02:225
-6.047753,-6.962338,0.818817,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,7527,2020-03-17 13:51:02:725
-12.722788,-11.224017,12.057199,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,8027,2020-03-17 13:51:03:225
-8.968679,-3.361459,6.143522,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,8527,2020-03-17 13:51:03:725
-10.869676,-7.795521,5.583278,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,9027,2020-03-17 13:51:04:225
-20.66196,-25.49825,-5.085284,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,9527,2020-03-17 13:51:04:725
-7.034164,-12.100295,-3.39019,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,10027,2020-03-17 13:51:05:225
-13.747506,-20.240582,0.349553,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,10528,2020-03-17 13:51:05:726
-9.605537,-9.346964,-8.451532,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,11027,2020-03-17 13:51:06:225
0.560243,-1.604115,-1.268927,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,11527,2020-03-17 13:51:06:725
-8.130708,-14.714764,2.269703,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,12027,2020-03-17 13:51:07:225
-19.838356,-21.68189,-0.263362,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,12527,2020-03-17 13:51:07:725
-1.340753,-13.599066,6.665458,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,13027,2020-03-17 13:51:08:225
-0.445322,-2.140416,1.35033,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,13527,2020-03-17 13:51:08:725
-8.082824,-9.548077,-0.004788,0.0,49.825565,24.039001,351.0,NaN,2.232,9.5,0.0,17 / 17,14027,2020-03-17 13:51:09:225
