ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
6.086061,-2.193089,8.350976,8.0,49.84905,24.034883,372.0,NaN,7.56,2.5,286.8,0 / 5,31,2020-03-20 16:17:50:586
6.574478,-3.32794,3.394978,8.0,49.84905,24.034883,372.0,NaN,7.56,2.5,286.8,0 / 5,532,2020-03-20 16:17:51:087
8.513782,-9.083601,5.094861,8.0,49.84905,24.034883,372.0,NaN,7.56,2.5,286.8,17 / 17,1032,2020-03-20 16:17:51:587
6.617574,-4.903325,1.877054,0.0,49.84905,24.034883,372.0,NaN,7.56,2.5,286.8,17 / 17,1531,2020-03-20 16:17:52:086
6.473922,-6.900089,4.1707,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,2032,2020-03-20 16:17:52:587
8.858546,-15.078682,6.751649,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,2531,2020-03-20 16:17:53:086
9.437943,-9.193734,-3.572149,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,3032,2020-03-20 16:17:53:587
8.30788,-6.392518,-0.976834,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,3531,2020-03-20 16:17:54:086
-0.732626,-2.37026,-1.786074,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,4031,2020-03-20 16:17:54:586
4.793192,-5.161899,-2.169147,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,4532,2020-03-20 16:17:55:087
4.371813,-7.742848,0.775721,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,5031,2020-03-20 16:17:55:586
13.062764,-11.511322,-0.474052,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,5531,2020-03-20 16:17:56:086
2.695871,-14.638149,-5.674258,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,6032,2020-03-20 16:17:56:587
7.369353,-12.617443,-23.616405,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,6532,2020-03-20 16:17:57:087
7.508217,-7.613561,-4.175488,0.0,49.84855,24.035051,357.0,NaN,1.08,11.5,0.0,17 / 20,7031,2020-03-20 16:17:57:586
