ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-8.15465,-8.140285,2.70066,8.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,44,2020-03-17 13:49:23:383
-8.058882,-10.994174,1.537078,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,544,2020-03-17 13:49:23:883
-17.391481,-21.820757,10.711658,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,1044,2020-03-17 13:49:24:383
-9.102755,-8.561666,0.148441,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,1545,2020-03-17 13:49:24:884
-1.460463,-2.853888,5.319916,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,2044,2020-03-17 13:49:25:383
-1.953669,-5.118803,-3.169923,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,2544,2020-03-17 13:49:25:883
-0.248997,-0.474052,2.844312,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,3044,2020-03-17 13:49:26:383
-4.065354,-5.434838,0.464475,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,3544,2020-03-17 13:49:26:883
-6.028599,-8.657434,4.917691,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,4044,2020-03-17 13:49:27:383
-9.23683,-7.627927,1.584962,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,4545,2020-03-17 13:49:27:884
1.115698,-1.728614,1.273715,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,5044,2020-03-17 13:49:28:383
-6.579266,-5.841852,1.527501,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,5544,2020-03-17 13:49:28:883
-2.312799,-7.072471,1.953669,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,6044,2020-03-17 13:49:29:383
-7.029376,-8.298302,4.52983,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,6544,2020-03-17 13:49:29:883
-6.938396,-8.504205,-3.337517,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,7045,2020-03-17 13:49:30:384
9.868899,7.613562,7.244855,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,7544,2020-03-17 13:49:30:883
-9.021352,-11.247959,3.897761,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,8044,2020-03-17 13:49:31:383
5.688624,-22.232557,-5.683835,0.0,49.825623,24.038446,350.0,NaN,1.188,9.5,0.0,21 / 21,8545,2020-03-17 13:49:31:884
