ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
3.337517,-0.067038,6.44998,8.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,0 / 1,28,2020-03-19 20:23:23:868
5.726931,-2.873042,-1.221043,8.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,0 / 5,528,2020-03-19 20:23:24:368
5.712566,-5.295974,-0.421379,0.0,49.848316,24.036472,409.0,NaN,2.592,13.0,0.0,0 / 5,1028,2020-03-19 20:23:24:868
8.37013,-9.706094,4.429273,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,1528,2020-03-19 20:23:25:368
5.133168,-9.179369,2.863465,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,2028,2020-03-19 20:23:25:868
9.030929,-10.922348,3.126828,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,2528,2020-03-19 20:23:26:368
4.434062,-11.669339,-3.32794,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,3028,2020-03-19 20:23:26:868
2.274492,-8.825027,-1.891419,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,3528,2020-03-19 20:23:27:368
-1.01993,-5.559336,-1.556231,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,4028,2020-03-19 20:23:27:868
-1.47004,-8.197746,0.277727,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,4528,2020-03-19 20:23:28:368
6.823475,-11.702858,-3.476381,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,5028,2020-03-19 20:23:28:868
2.317587,-8.537724,-7.671022,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,5528,2020-03-19 20:23:29:368
1.608904,-9.260772,0.665588,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,6028,2020-03-19 20:23:29:868
-1.872266,-4.515464,-1.355118,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,6528,2020-03-19 20:23:30:368
2.437297,-8.202534,0.378284,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,7028,2020-03-19 20:23:30:868
6.727707,-13.752295,-3.557784,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,7528,2020-03-19 20:23:31:368
-15.059528,-0.919373,-10.821792,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,8028,2020-03-19 20:23:31:868
4.946421,-10.232818,0.349553,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,8528,2020-03-19 20:23:32:368
-2.054225,-4.266467,-0.871489,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,9028,2020-03-19 20:23:32:868
3.193865,-9.514558,-0.316035,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,9528,2020-03-19 20:23:33:368
-5.774814,-15.222335,-0.627281,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,10028,2020-03-19 20:23:33:868
5.722142,-11.597513,-1.92015,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,10529,2020-03-19 20:23:34:369
2.193089,-12.210428,-0.646434,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,11029,2020-03-19 20:23:34:869
-0.421379,-4.67827,-2.552219,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,11529,2020-03-19 20:23:35:369
0.445322,-8.226476,0.651223,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,12029,2020-03-19 20:23:35:869
-3.069367,-13.546393,-0.21069,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,12529,2020-03-19 20:23:36:369
3.806781,-8.437167,-4.663905,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,13028,2020-03-19 20:23:36:868
0.244209,-8.896853,1.877054,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,13528,2020-03-19 20:23:37:368
-2.715025,-6.186617,0.656011,0.0,49.848774,24.036413,370.0,NaN,4.14,11.0,0.0,10 / 17,14028,2020-03-19 20:23:37:868
