ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
1.719037,2.877831,8.8777,8.0,,,,NaN,,,,0 / 6,25,2020-03-19 19:00:18:441
12.512098,-7.785944,5.291186,8.0,,,,NaN,,,,0 / 7,525,2020-03-19 19:00:18:941
5.856218,-10.448297,6.325481,0.0,,,,NaN,,,,0 / 7,1026,2020-03-19 19:00:19:442
9.677363,-10.860099,8.60955,0.0,,,,NaN,,,,0 / 7,1527,2020-03-19 19:00:19:943
12.014104,-14.858416,-5.93762,0.0,,,,NaN,,,,0 / 8,2026,2020-03-19 19:00:20:442
3.428497,-4.304775,-2.394202,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,2526,2020-03-19 19:00:20:942
9.275137,-9.840169,0.320823,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,3026,2020-03-19 19:00:21:442
-2.48997,-2.657564,2.590526,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,3525,2020-03-19 19:00:21:941
3.830723,-7.762002,1.168371,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,4025,2020-03-19 19:00:22:441
-1.561019,-3.706224,2.336741,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,4526,2020-03-19 19:00:22:942
3.634398,-6.962338,-0.6608,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,5026,2020-03-19 19:00:23:442
1.244985,-4.429273,1.958457,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,5526,2020-03-19 19:00:23:942
8.365341,-10.151415,2.949657,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,6026,2020-03-19 19:00:24:442
-5.401319,-19.694704,5.391742,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,6526,2020-03-19 19:00:24:942
-3.29921,-2.288857,22.151154,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,7026,2020-03-19 19:00:25:442
4.716578,-13.029245,-2.576161,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,7526,2020-03-19 19:00:25:942
3.648764,-19.369093,-22.869415,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,8026,2020-03-19 19:00:26:442
5.564125,-11.247959,-0.943315,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,8526,2020-03-19 19:00:26:942
6.842629,-15.552734,-11.48738,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,9026,2020-03-19 19:00:27:442
4.29041,-8.987833,-2.825158,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,9526,2020-03-19 19:00:27:942
-2.647987,-2.03986,2.844312,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,10026,2020-03-19 19:00:28:442
2.379837,-8.030152,1.752556,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,10526,2020-03-19 19:00:28:942
7.987057,-8.049306,-0.244209,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,11025,2020-03-19 19:00:29:441
6.909666,-15.021221,-2.207454,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,11526,2020-03-19 19:00:29:942
-7.331045,-15.83525,0.555455,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,12025,2020-03-19 19:00:30:441
7.393295,-12.100295,-1.537077,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,12526,2020-03-19 19:00:30:942
-9.32781,-21.337126,9.351752,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,13026,2020-03-19 19:00:31:442
0.588974,-10.328587,13.196839,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,13526,2020-03-19 19:00:31:942
2.710236,-12.291832,-2.920926,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,14026,2020-03-19 19:00:32:442
-0.976834,-10.726024,-16.208746,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,14526,2020-03-19 19:00:32:942
-1.154005,-8.197746,-1.632845,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,15026,2020-03-19 19:00:33:442
-1.13964,-5.48751,2.475605,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,15526,2020-03-19 19:00:33:942
-3.720589,-7.632715,0.282516,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,16026,2020-03-19 19:00:34:442
-10.04607,-18.818426,8.51857,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,16525,2020-03-19 19:00:34:941
-11.161768,-26.819847,-4.999093,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,17026,2020-03-19 19:00:35:442
-10.740389,-18.344374,0.78051,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,17526,2020-03-19 19:00:35:942
-0.052672,-22.467188,-14.417883,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,18026,2020-03-19 19:00:36:442
-0.004788,-14.211981,-2.566584,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,18526,2020-03-19 19:00:36:942
-6.406883,-16.558298,-11.827356,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,19025,2020-03-19 19:00:37:441
1.915361,-10.242394,0.636858,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,19526,2020-03-19 19:00:37:942
-3.169923,-1.61848,3.169923,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,20026,2020-03-19 19:00:38:442
-1.70946,-7.163451,1.690306,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,20526,2020-03-19 19:00:38:942
1.584962,-9.351752,-0.081403,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,21026,2020-03-19 19:00:39:442
3.031059,-19.10094,-3.375824,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,21526,2020-03-19 19:00:39:942
-9.198523,-12.301409,3.39019,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,22026,2020-03-19 19:00:40:442
-2.475604,-8.566454,-0.009577,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,22526,2020-03-19 19:00:40:942
-15.121778,-18.784906,5.688624,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,23026,2020-03-19 19:00:41:442
-25.096022,-28.347347,-6.74686,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,23526,2020-03-19 19:00:41:942
-3.351882,-14.025233,-2.394202,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,24026,2020-03-19 19:00:42:442
-13.986926,-16.141708,-19.589357,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,24526,2020-03-19 19:00:42:942
-5.386954,-6.301539,-3.682282,0.0,49.831573,24.040497,308.0,NaN,5.796,23.0,46.3,11 / 11,25026,2020-03-19 19:00:43:442
