ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),PROXIMITY (m),LOCATION Latitude : ,LOCATION Longitude : ,LOCATION Altitude ( m),LOCATION Altitude-google ( m),LOCATION Speed ( Kmh),LOCATION Accuracy ( m),LOCATION ORIENTATION (°),Satellites in range,Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.905008,3.916914,8.432379,8.0,,,,NaN,,,,8 / 8,33,2020-03-15 11:51:04:277
8.652645,-2.983175,3.8403,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,532,2020-03-15 11:51:04:776
7.675811,-1.632845,1.479617,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,1033,2020-03-15 11:51:05:277
7.225701,-2.178723,1.278504,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,1532,2020-03-15 11:51:05:776
14.058752,-3.806781,-0.191536,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,2032,2020-03-15 11:51:06:276
13.972561,-3.136404,-1.039083,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,2532,2020-03-15 11:51:06:776
6.66067,-5.224148,-0.047884,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,3032,2020-03-15 11:51:07:276
18.53112,-4.22816,-0.517148,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,3532,2020-03-15 11:51:07:776
6.943185,-3.979163,0.397437,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,4032,2020-03-15 11:51:08:276
5.353435,-0.952892,-1.872266,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,4532,2020-03-15 11:51:08:776
8.341399,-1.273715,0.842759,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,5032,2020-03-15 11:51:09:276
10.223241,0.344765,-0.220267,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,5532,2020-03-15 11:51:09:776
11.640609,-5.176264,-0.593762,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,6032,2020-03-15 11:51:10:276
9.811439,-4.405331,-0.220267,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,6532,2020-03-15 11:51:10:776
10.414778,-2.686294,-0.339977,8.0,49.839344,24.020502,315.0,NaN,3.204,14.0,0.0,8 / 8,7032,2020-03-15 11:51:11:276
